"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","PublicTransport","Travels"
2020-11-28,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-11-29,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-11-30,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-01,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-02,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-03,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-04,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-05,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-06,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-07,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-08,"DPR Korea",81.90476,100,100,66.66667,100,40,66.66667,100
2020-12-09,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-10,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-11,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-12,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-13,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-14,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-15,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-16,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-17,"DPR Korea",79.04762,100,100,66.66667,80,40,66.66667,100
2020-12-18,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-19,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-20,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-21,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-22,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-23,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-24,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-25,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-26,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-27,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-28,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-29,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-30,"DPR Korea",88.57143,100,100,100,80,40,100,100
2020-12-31,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-01,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-02,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-03,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-04,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-05,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-06,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-07,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-08,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-09,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-10,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-11,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-12,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-13,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-14,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-15,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-16,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-17,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-18,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-19,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-20,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-21,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-22,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-23,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-24,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-25,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-26,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-27,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-28,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-29,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-30,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-01-31,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-01,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-02,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-03,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-04,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-05,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-06,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-07,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-08,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-09,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-10,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-11,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-12,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-13,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-14,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-15,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-16,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-17,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-18,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-19,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-20,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-21,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-22,"DPR Korea",88.57143,100,100,100,80,40,100,100
2021-02-23,"DPR Korea",88.57143,100,100,100,80,40,100,100
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
NA,"DPR Korea",NA,NA,NA,NA,NA,NA,NA,NA
2020-01-15,"India",0,0,0,0,0,0,0,0
2020-01-16,"India",0,0,0,0,0,0,0,0
2020-01-17,"India",0,0,0,0,0,0,0,0
2020-01-18,"India",0,0,0,0,0,0,0,0
2020-01-19,"India",0,0,0,0,0,0,0,0
2020-01-20,"India",0,0,0,0,0,0,0,0
2020-01-21,"India",0,0,0,0,0,0,0,0
2020-01-22,"India",0,0,0,0,0,0,0,0
2020-01-23,"India",0,0,0,0,0,0,0,0
2020-01-24,"India",0,0,0,0,0,0,0,0
2020-01-25,"India",0,0,0,0,0,0,0,0
2020-01-26,"India",0,0,0,0,0,0,0,0
2020-01-27,"India",0,0,0,0,0,0,0,0
2020-01-28,"India",0,0,0,0,0,0,0,0
2020-01-29,"India",0,0,0,0,0,0,0,0
2020-01-30,"India",0,0,0,0,0,0,0,0
2020-01-31,"India",0,0,0,0,0,0,0,0
2020-02-01,"India",0,0,0,0,0,0,0,0
2020-02-02,"India",0,0,0,0,0,0,0,0
2020-02-03,"India",0,0,0,0,0,0,0,0
2020-02-04,"India",0,0,0,0,0,0,0,0
2020-02-05,"India",0,0,0,0,0,0,0,0
2020-02-06,"India",0,0,0,0,0,0,0,0
2020-02-07,"India",0,0,0,0,0,0,0,0
2020-02-08,"India",0,0,0,0,0,0,0,0
2020-02-09,"India",0,0,0,0,0,0,0,0
2020-02-10,"India",0,0,0,0,0,0,0,0
2020-02-11,"India",0,0,0,0,0,0,0,0
2020-02-12,"India",0,0,0,0,0,0,0,0
2020-02-13,"India",0,0,0,0,0,0,0,0
2020-02-14,"India",0,0,0,0,0,0,0,0
2020-02-15,"India",0,0,0,0,0,0,0,0
2020-02-16,"India",0,0,0,0,0,0,0,0
2020-02-17,"India",0,0,0,0,0,0,0,0
2020-02-18,"India",0,0,0,0,0,0,0,0
2020-02-19,"India",0,0,0,0,0,0,0,0
2020-02-20,"India",0,0,0,0,0,0,0,0
2020-02-21,"India",0,0,0,0,0,0,0,0
2020-02-22,"India",0,0,0,0,0,0,0,0
2020-02-23,"India",0,0,0,0,0,0,0,0
2020-02-24,"India",0,0,0,0,0,0,0,0
2020-02-25,"India",0,0,0,0,0,0,0,0
2020-02-26,"India",5.357143,0,0,0,0,0,0,37.5
2020-02-27,"India",5.357143,0,0,0,0,0,0,37.5
2020-02-28,"India",5.357143,0,0,0,0,0,0,37.5
2020-02-29,"India",5.357143,0,0,0,0,0,0,37.5
2020-03-01,"India",5.357143,0,0,0,0,0,0,37.5
2020-03-02,"India",5.357143,0,0,0,0,0,0,37.5
2020-03-03,"India",5.357143,0,0,0,0,0,0,37.5
2020-03-04,"India",5.357143,0,0,0,0,0,0,37.5
2020-03-05,"India",7.142857,0,0,0,0,0,0,50
2020-03-06,"India",7.142857,0,0,0,0,0,0,50
2020-03-07,"India",7.142857,0,0,0,0,0,0,50
2020-03-08,"India",7.142857,0,0,0,0,0,0,50
2020-03-09,"India",7.142857,0,0,0,0,0,0,50
2020-03-10,"India",10,0,0,0,20,0,0,50
2020-03-11,"India",13.57143,0,0,0,20,0,0,75
2020-03-12,"India",13.57143,0,0,0,20,0,0,75
2020-03-13,"India",13.57143,0,0,0,20,0,0,75
2020-03-14,"India",13.57143,0,0,0,20,0,0,75
2020-03-15,"India",13.57143,0,0,0,20,0,0,75
2020-03-16,"India",13.57143,0,0,0,20,0,0,75
2020-03-17,"India",13.57143,0,0,0,20,0,0,75
2020-03-18,"India",13.57143,0,0,0,20,0,0,75
2020-03-19,"India",17.14286,0,0,0,20,0,0,100
2020-03-20,"India",17.14286,0,0,0,20,0,0,100
2020-03-21,"India",17.14286,0,0,0,20,0,0,100
2020-03-22,"India",20,0,0,0,20,20,0,100
2020-03-23,"India",17.14286,0,0,0,20,0,0,100
2020-03-24,"India",85.71429,0,100,100,100,100,100,100
2020-03-25,"India",85.71429,0,100,100,100,100,100,100
2020-03-26,"India",85.71429,0,100,100,100,100,100,100
2020-03-27,"India",85.71429,0,100,100,100,100,100,100
2020-03-28,"India",85.71429,0,100,100,100,100,100,100
2020-03-29,"India",85.71429,0,100,100,100,100,100,100
2020-03-30,"India",85.71429,0,100,100,100,100,100,100
2020-03-31,"India",85.71429,0,100,100,100,100,100,100
2020-04-01,"India",85.71429,0,100,100,100,100,100,100
2020-04-02,"India",85.71429,0,100,100,100,100,100,100
2020-04-03,"India",85.71429,0,100,100,100,100,100,100
2020-04-04,"India",85.71429,0,100,100,100,100,100,100
2020-04-05,"India",85.71429,0,100,100,100,100,100,100
2020-04-06,"India",85.71429,0,100,100,100,100,100,100
2020-04-07,"India",85.71429,0,100,100,100,100,100,100
2020-04-08,"India",85.71429,0,100,100,100,100,100,100
2020-04-09,"India",85.71429,0,100,100,100,100,100,100
2020-04-10,"India",85.71429,0,100,100,100,100,100,100
2020-04-11,"India",85.71429,0,100,100,100,100,100,100
2020-04-12,"India",85.71429,0,100,100,100,100,100,100
2020-04-13,"India",85.71429,0,100,100,100,100,100,100
2020-04-14,"India",85.71429,0,100,100,100,100,100,100
2020-04-15,"India",85.71429,0,100,100,100,100,100,100
2020-04-16,"India",85.71429,0,100,100,100,100,100,100
2020-04-17,"India",100,100,100,100,100,100,100,100
2020-04-18,"India",100,100,100,100,100,100,100,100
2020-04-19,"India",100,100,100,100,100,100,100,100
2020-04-20,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-21,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-22,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-23,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-24,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-25,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-26,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-27,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-28,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-29,"India",92.38095,100,100,66.66667,100,80,100,100
2020-04-30,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-01,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-02,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-03,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-04,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-05,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-06,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-07,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-08,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-09,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-10,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-11,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-12,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-13,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-14,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-15,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-16,"India",92.38095,100,100,66.66667,100,80,100,100
2020-05-17,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-18,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-19,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-20,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-21,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-22,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-23,"India",87.61905,100,100,66.66667,100,80,66.66667,100
2020-05-24,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-25,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-26,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-27,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-28,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-29,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-30,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-05-31,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-01,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-02,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-03,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-04,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-05,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-06,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-07,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-08,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-09,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-10,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-11,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-12,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-13,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-14,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-15,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-16,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-17,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-18,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-19,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-20,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-21,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-22,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-23,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-24,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-25,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-26,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-27,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-28,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-29,"India",84.04762,100,100,66.66667,100,80,66.66667,75
2020-06-30,"India",78.33333,100,100,66.66667,100,40,66.66667,75
2020-07-01,"India",78.33333,100,100,66.66667,100,40,66.66667,75
2020-07-02,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-03,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-04,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-05,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-06,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-07,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-08,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-09,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-10,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-11,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-12,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-13,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-14,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-15,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-16,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-17,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-18,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-19,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-20,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-21,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-22,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-23,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-24,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-25,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-26,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-27,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-28,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-29,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-30,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-07-31,"India",75.47619,100,100,66.66667,100,40,46.66667,75
2020-08-01,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-02,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-03,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-04,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-05,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-06,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-07,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-08,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-09,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-10,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-11,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-12,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-13,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-14,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-15,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-16,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-17,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-18,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-19,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-20,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-21,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-22,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-23,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-24,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-25,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-26,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-27,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-28,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-29,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-30,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-08-31,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-01,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-02,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-03,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-04,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-05,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-06,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-07,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-08,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-09,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-10,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-11,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-12,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-13,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-14,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-15,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-16,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-17,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-18,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-19,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-20,"India",72.61905,100,100,66.66667,100,20,46.66667,75
2020-09-21,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-22,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-23,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-24,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-25,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-26,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-27,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-28,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-29,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-09-30,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-01,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-02,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-03,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-04,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-05,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-06,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-07,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-08,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-09,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-10,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-11,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-12,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-13,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-14,"India",69.7619,100,100,66.66667,80,20,46.66667,75
2020-10-15,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-16,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-17,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-18,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-19,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-20,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-21,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-22,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-23,"India",58.57143,100,55,33.33333,80,20,46.66667,75
2020-10-24,"India",58.57143,100,55,33.33333,80,20,46.66667,75
